id,filtered_words_array,features,label_index
R074,"['back', 'enjoy', 'rich', 'short', 'serve', 'manager.', 'lawyer', 'manage', 'use', 'though', 'front.', 'board', 'prove', 'least', 'measure', 'everything', 'across', 'their.', 'ok', 'really', 'standard', 'game', 'table', 'receive', 'strategy.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[528,1262,1634,1725,1805,2645,2967,3385,3614,3931,4108,4112,4253,4506,4617,4687,5047,5133,5214,6212,7074,7161,7454,7516,7883,8430,8975,9021,9156,9462],[4.270695952029551,3.8187108282864943,4.607168188650764,4.830311739964974,4.42484663185681,5.117993812416755,4.42484663185681,4.019381523748645,0.6832166123573445,3.8187108282864943,4.830311739964974,4.270695952029551,4.607168188650764,0.691153161953081,4.137164559405029,0.6871770135734415,2.7200985396183848,4.137164559405029,3.8187108282864943,4.137164559405029,3.5085558999826545,5.523458920524919,4.019381523748645,5.117993812416755,3.914021008090819,4.270695952029551,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081])",1.0
R007,"['improve', 'rate', 'baby', 'science', 'save', 'fund.', 'sea', 'bad', 'mother.', 'fill', 'affect', 'plant', 'suffer', 'cup', 'garden', 'exactly.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[160,253,1348,2408,3059,3363,3556,3614,4506,4520,4687,5936,6055,6135,6623,7177,7244,7956,9462,9617,9727],[5.117993812416755,4.42484663185681,4.137164559405029,4.830311739964974,4.270695952029551,5.117993812416755,2.8844015909096608,0.6832166123573445,0.691153161953081,4.42484663185681,0.6871770135734415,3.7316994512968646,4.42484663185681,4.830311739964974,4.607168188650764,4.607168188650764,3.577548771469606,4.607168188650764,0.691153161953081,4.137164559405029,4.830311739964974])",1.0
R119,"['single', 'former', 'option', 'central', 'year.', 'operation', 'event', 'value', 'seat', 'wall.', 'final', 'everybody', 'garden.', 'baby', 'language', 'situation', 'although.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[47,821,1348,1653,1716,2059,2561,3072,3136,3614,4160,4506,4687,5922,6852,7403,7432,7517,7728,7889,8928,9462,9613],[4.270695952029551,2.849310271098391,4.137164559405029,3.914021008090819,4.137164559405029,2.60568818844064,4.137164559405029,5.117993812416755,4.270695952029551,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,3.914021008090819,5.117993812416755,4.270695952029551,4.830311739964974,5.117993812416755,4.137164559405029,4.42484663185681,4.42484663185681,0.691153161953081,4.137164559405029])",1.0
R087,"['together', 'able', 'policy', 'near', 'trouble', 'behavior', 'bag.', 'tonight', 'reflect.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[735,2909,3389,3496,3614,4142,4506,4687,4991,5432,5891,5974,8312,8634,9462],[4.137164559405029,4.019381523748645,4.019381523748645,3.914021008090819,0.6832166123573445,3.8187108282864943,0.691153161953081,0.6871770135734415,2.6330871626287546,2.6902455764687034,4.42484663185681,4.019381523748645,3.8187108282864943,5.523458920524919,0.691153161953081])",1.0
F145,"['surface', 'address', 'professional', 'win', 'set.', 'degree', 'certainly', 'structure', 'form', 'candidate.', 'back', 'expert', 'audience', 'account', 'base', 'early.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,547,673,914,1256,1312,2155,2398,2996,3753,4454,5621,5767,5850,7281,7860,7936,8173,8338,8430,9187,9943],[0.691153161953081,4.830311739964974,4.42484663185681,4.270695952029551,3.125563647726549,4.137164559405029,3.8187108282864943,3.914021008090819,3.6516567436233283,5.117993812416755,3.8187108282864943,4.270695952029551,4.830311739964974,0.691153161953081,1.374354027146883,2.997730276216664,0.691153161953081,3.5085558999826545,0.691153161953081,4.270695952029551,4.42484663185681,4.019381523748645])",0.0
R065,"['put', 'meet', 'order', 'he.', 'school', 'benefit', 'drive', 'shoulder', 'send', 'forward.', 'design', 'cup', 'keep', 'enough', 'outside', 'age', 'vote.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1226,1886,2679,3059,3614,3922,4506,4687,4748,4991,5432,5523,5653,6325,6756,6878,8257,8568,8791,8871,9462,9594,9940],[4.607168188650764,4.830311739964974,4.42484663185681,4.270695952029551,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,4.137164559405029,2.6330871626287546,2.6902455764687034,4.42484663185681,4.607168188650764,3.914021008090819,3.577548771469606,4.830311739964974,5.117993812416755,4.137164559405029,4.42484663185681,4.270695952029551,0.691153161953081,4.137164559405029,4.137164559405029])",1.0
R208,"['detail', 'must', 'enter', 'sort', 'while.', 'piece', 'case', 'much', 'explain.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[524,1023,1143,3133,3605,3614,4506,4687,4991,5432,5720,6342,7435,8391,9462],[3.8187108282864943,3.7316994512968646,3.914021008090819,4.137164559405029,5.523458920524919,0.6832166123573445,0.691153161953081,0.6871770135734415,2.6330871626287546,2.6902455764687034,3.8187108282864943,4.270695952029551,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
R048,"['success', 'figure', 'move', 'health', 'culture', 'guy', 'establish.', 'really', 'administration', 'country', 'individual.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[94,3188,3614,4110,4112,4506,4687,4991,5185,5432,5739,6282,7870,8645,8805,9462,9828],[4.607168188650764,4.830311739964974,0.6832166123573445,4.42484663185681,4.270695952029551,0.691153161953081,0.6871770135734415,2.6330871626287546,4.270695952029551,2.6902455764687034,5.117993812416755,4.019381523748645,4.607168188650764,4.270695952029551,4.137164559405029,0.691153161953081,3.7316994512968646])",1.0
F076,"['seek', 'recently', 'something', 'process', 'claim.', 'street', 'seat', 'girl', 'institution', 'without', 'everybody.', 'cut', 'west', 'air', 'speak', 'allow', 'manager', 'true', 'blue.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[47,88,171,503,650,1029,1206,1652,1876,2034,2722,2806,3243,3684,4043,4732,4835,5085,5850,7188,7281,7936,8040,8338,9826],[4.270695952029551,3.914021008090819,3.7316994512968646,0.691153161953081,2.958509563063383,4.019381523748645,4.270695952029551,4.270695952029551,4.607168188650764,4.830311739964974,5.523458920524919,5.117993812416755,4.607168188650764,3.6516567436233283,4.607168188650764,3.6516567436233283,4.270695952029551,4.137164559405029,0.691153161953081,4.42484663185681,0.6871770135734415,0.691153161953081,3.383392757028649,0.691153161953081,3.577548771469606])",0.0
R019,"['draw', 'draw', 'outside', 'that.', 'rest', 'authority', 'husband.', 'news', 'determine', 'fire', 'hand', 'among.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1176,2071,2433,2708,3423,3614,4506,4687,5191,6508,6944,7734,8167,8568,9142,9462],[4.42484663185681,5.117993812416755,4.019381523748645,3.6516567436233283,5.523458920524919,0.6832166123573445,0.691153161953081,0.6871770135734415,3.914021008090819,5.117993812416755,2.849310271098391,4.607168188650764,7.3033134872466565,4.137164559405029,4.42484663185681,0.691153161953081])",1.0
F115,"['lead', 'interview', 'doctor', 'follow', 'power', 'indicate', 'change.', 'black', 'fight', 'cup', 'traditional', 'study', 'difficult.', 'company', 'draw', 'class', 'drive', 'ready', 'husband.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,777,942,1948,2059,2066,2526,3056,3059,4007,4224,4486,5356,5850,6035,6325,6485,6557,7281,7337,7936,8167,8338,9142,9367,9876],[0.691153161953081,4.019381523748645,4.137164559405029,4.019381523748645,2.60568818844064,2.7508701982851385,3.8187108282864943,4.270695952029551,4.270695952029551,3.914021008090819,4.270695952029551,4.607168188650764,4.42484663185681,0.691153161953081,3.577548771469606,3.914021008090819,3.914021008090819,4.137164559405029,0.6871770135734415,4.830311739964974,0.691153161953081,3.6516567436233283,0.691153161953081,4.42484663185681,4.270695952029551,2.7508701982851385])",0.0
R031,"['black', 'memory', 'media', 'answer', 'budget', 'actually.', 'partner', 'future', 'crime', 'republican.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[116,731,1209,1948,3614,3619,3888,4506,4687,4991,5047,5966,6488,6941,9462],[4.270695952029551,3.8187108282864943,4.019381523748645,4.019381523748645,0.6832166123573445,4.019381523748645,5.523458920524919,0.691153161953081,0.6871770135734415,2.6330871626287546,2.7200985396183848,4.830311739964974,3.8187108282864943,4.270695952029551,0.691153161953081])",1.0
R190,"['free', 'strong', 'head', 'even', 'everything', 'wall', 'century.', 'keep', 'drug', 'together.', 'similar', 'never', 'test', 'experience.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[281,1064,1073,2072,2788,3225,3614,4506,4687,6355,6404,6406,6586,7046,7066,7860,9156,9462,9594],[3.914021008090819,4.270695952029551,4.137164559405029,4.42484663185681,5.117993812416755,5.117993812416755,0.6832166123573445,0.691153161953081,0.6871770135734415,4.270695952029551,4.270695952029551,5.117993812416755,4.137164559405029,4.019381523748645,2.8154087194227095,2.997730276216664,4.019381523748645,0.691153161953081,4.137164559405029])",1.0
F057,"['spend', 'produce', 'assume', 'town', 'artist.', 'material', 'outside', 'expert', 'beautiful.', 'camera', 'speak', 'financial', 'might.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[353,503,870,914,1208,1648,1650,2664,3184,3231,4715,4732,5850,6729,7117,7281,7407,7936,8338,8568],[4.42484663185681,0.691153161953081,5.117993812416755,4.270695952029551,2.8844015909096608,3.914021008090819,4.019381523748645,4.019381523748645,2.849310271098391,4.270695952029551,4.42484663185681,3.6516567436233283,0.691153161953081,5.117993812416755,4.607168188650764,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
F158,"['contain', 'matter', 'window.', 'thousand', 'ok.', 'trouble', 'hotel', 'century', 'central', 'art', 'should.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[320,503,619,2066,2402,2663,2909,5553,5850,6798,7281,7493,7841,7854,7936,8338,8928,9876],[4.019381523748645,0.691153161953081,4.830311739964974,2.7508701982851385,3.914021008090819,3.8187108282864943,4.019381523748645,5.523458920524919,0.691153161953081,3.7316994512968646,0.6871770135734415,4.607168188650764,4.607168188650764,4.42484663185681,0.691153161953081,0.691153161953081,4.42484663185681,2.7508701982851385])",0.0
F234,"['group', 'without', 'boy.', 'three', 'blood', 'police', 'report', 'government.', 'sure', 'section', 'recognize', 'theory.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1821,2359,2918,3876,4043,5710,5850,5925,6477,6505,6968,7281,7766,7936,8046,8171,8338,9676],[0.691153161953081,4.137164559405029,4.270695952029551,3.0385522707369192,4.42484663185681,4.607168188650764,5.523458920524919,0.691153161953081,3.914021008090819,5.523458920524919,4.270695952029551,4.42484663185681,0.6871770135734415,4.42484663185681,0.691153161953081,5.117993812416755,3.6516567436233283,0.691153161953081,3.0385522707369192])",0.0
F155,"['rest', 'history', 'whole', 'commercial', 'anyone', 'continue.', 'cover', 'treat', 'goal', 'half', 'message.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,627,666,1780,2708,2918,5089,5850,6104,6221,6443,6543,7055,7281,7936,8338,8750,9676],[0.691153161953081,4.42484663185681,4.270695952029551,4.42484663185681,3.6516567436233283,3.0385522707369192,4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,3.6516567436233283,4.137164559405029,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,3.0385522707369192])",0.0
F106,"['list', 'pay', 'republican', 'war', 'between.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,2918,3011,4616,4897,5850,7281,7936,8338,8719,8728,9676],[0.691153161953081,3.0385522707369192,4.830311739964974,4.270695952029551,4.019381523748645,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,3.2721671219184243,3.0385522707369192])",0.0
R051,"['source', 'pattern', 'beyond', 'manage', 'plan', 'american.', 'quite', 'since', 'cover', 'data', 'system', 'economy.', 'use', 'director', 'wall', 'various', 'or.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[617,1695,1853,3614,3996,4506,4683,4687,5133,5511,6056,6104,6123,6287,6404,6647,6944,7721,7883,8900,9462,9718],[4.019381523748645,3.8187108282864943,4.137164559405029,0.6832166123573445,4.607168188650764,0.691153161953081,5.523458920524919,0.6871770135734415,4.137164559405029,4.830311739964974,4.607168188650764,4.019381523748645,4.019381523748645,3.5085558999826545,4.270695952029551,4.270695952029551,2.849310271098391,4.607168188650764,3.914021008090819,4.270695952029551,0.691153161953081,4.607168188650764])",1.0
R203,"['possible', 'wrong', 'agency', 'current', 'ability', 'personal', 'support.', 'opportunity', 'best', 'management', 'debate', 'interest.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[659,763,765,1241,1511,3614,3681,4506,4687,5047,6100,6512,6976,7939,8276,9189,9462],[4.42484663185681,4.019381523748645,4.137164559405029,3.6516567436233283,4.830311739964974,0.6832166123573445,4.42484663185681,0.691153161953081,0.6871770135734415,2.7200985396183848,3.8187108282864943,4.137164559405029,4.137164559405029,3.8187108282864943,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F063,"['share', 'film', 'officer', 'act', 'evidence', 'degree.', 'race', 'suggest', 'toward.', 'information', 'eight', 'item', 'age.', 'since', 'program', 'crime', 'least', 'move', 'natural.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[454,503,573,696,731,1634,1916,2054,3892,3947,4237,4262,4531,4928,5003,5850,6282,6287,6747,6928,7281,7816,7936,8190,8338,8482],[3.7316994512968646,0.691153161953081,4.137164559405029,4.019381523748645,3.8187108282864943,4.607168188650764,4.019381523748645,4.42484663185681,2.5530444549552183,4.137164559405029,5.523458920524919,4.830311739964974,5.117993812416755,5.117993812416755,4.42484663185681,0.691153161953081,4.019381523748645,3.5085558999826545,2.5530444549552183,3.7316994512968646,0.6871770135734415,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819])",0.0
R080,"['realize', 'fine', 'huge', 'need', 'because.', 'trade', 'meet', 'assume', 'reduce.', 'energy', 'million', 'physical', 'today', 'environment', 'music.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[419,1582,1675,2198,2407,2664,3614,4506,4687,6077,6431,6537,6793,6944,8307,8649,8651,9462,9806,9940],[4.830311739964974,5.117993812416755,5.523458920524919,4.137164559405029,4.830311739964974,4.019381523748645,0.6832166123573445,0.691153161953081,0.6871770135734415,5.523458920524919,4.019381523748645,3.914021008090819,5.117993812416755,2.849310271098391,4.019381523748645,4.019381523748645,4.270695952029551,0.691153161953081,3.7316994512968646,4.137164559405029])",1.0
R226,"['treat', 'letter', 'worry.', 'term', 'meet', 'set', 'buy', 'successful', 'question.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[80,564,1770,2188,3479,3614,4506,4687,5342,5659,6219,8750,9231,9462,9940],[4.019381523748645,3.7316994512968646,3.0385522707369192,4.270695952029551,4.42484663185681,0.6832166123573445,0.691153161953081,0.6871770135734415,4.42484663185681,4.270695952029551,2.958509563063383,3.914021008090819,5.117993812416755,0.691153161953081,4.137164559405029])",1.0
F144,"['interesting', 'baby', 'two', 'argue', 'field', 'professional.', 'turn', 'letter', 'heavy', 'effort', 'current', 'front', 'performance.', 'son', 'focus', 'natural', 'organization', 'lay', 'public.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[209,503,504,564,1348,1364,1596,3634,3730,3886,3931,4377,4475,4728,4988,5726,5850,7074,7281,7691,7936,8338,8366,8949,9189],[4.137164559405029,0.691153161953081,4.270695952029551,3.7316994512968646,4.137164559405029,4.270695952029551,4.830311739964974,4.42484663185681,3.914021008090819,4.42484663185681,3.8187108282864943,2.60568818844064,4.607168188650764,4.830311739964974,4.019381523748645,4.019381523748645,0.691153161953081,3.5085558999826545,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,4.42484663185681,3.914021008090819])",0.0
F241,"['language', 'something', 'level', 'store', 'early', 'sure', 'culture.', 'television', 'reality', 'hospital.', 'something', 'get', 'thousand.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,680,934,1499,1716,1821,2918,4092,5703,5850,6444,7184,7281,7936,8338,8713,9426,9676,9826],[0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974,4.137164559405029,4.137164559405029,3.0385522707369192,4.137164559405029,5.117993812416755,0.691153161953081,5.523458920524919,4.137164559405029,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,3.0385522707369192,7.155097542939212])",0.0
